-197, -65,   1
-141,  81,   1
-131,  33,   1
-129,  11,   1
-125, -13,   1
-120,  72,   1
-114, -68,   1
-114,  38,   1
-113, -39,   1
-112,  52,   1
-111,  13,   1
-111,  35,   1
-109, -67,   1
-109, -21,   1
-107,-121,   1
-106, -40,   1
-106,  44,   1
-105, -27,   1
-104,-154,   1
-104,  92,   1
-102, 128,   1
-100,  66,   1
 -99, -53,   1
 -99,  -1,   1
 -99,   9,   1
 -98,  -2,   1
 -98,  22,   1
 -97,  95,   1
 -96,  64,   1
 -95, -49,   1
 -94, -70,   1
 -94, -24,   1
 -93,   9,   1
 -92,  60,   1
 -91,  -7,   1
 -91,  35,   1
 -90, -80,   1
 -90,  68,   1
 -89, -91,   1
 -89, -81,   1
 -89,   1,   1
 -88, -80,   1
 -88, -44,   1
 -88,  56,   1
 -85,   7,   1
 -84,  10,   1
 -84,  58,   1
 -83, -59,   1
 -83,  47,   1
 -82, -36,   1
 -82,  48,   1
 -82,  88,   1
 -81, -19,   1
 -81,   3,   1
 -81,  43,   1
 -80, -34,   1
 -80, -18,   1
 -78, -32,   1
 -77, -79,   1
 -77,  -5,   1
 -76, -84,   1
 -76, -50,   1
 -76, -20,   1
 -76, -10,   1
 -76,  78,   1
 -75, -37,   1
 -75, -27,   1
 -74,  18,   1
 -74,  42,   1
 -73,   5,   1
 -72,   8,   1
 -72,  36,   1
 -71,-103,   1
 -71,  39,   1
 -70, -32,   1
 -70, -12,   1
 -70,  24,   1
 -70,  52,   1
 -70,  92,   1
 -69, -37,   1
 -69,  -1,   1
 -69,  27,   1
 -69,  39,   1
 -68, -46,   1
 -68, -30,   1
 -68,  18,   1
 -68,  24,   1
 -67,  25,   1
 -67,  73,   1
 -67,  81,   1
 -66, -20,   1
 -65, -35,   1
 -65, -31,   1
 -65, -21,   1
 -65,  59,   1
 -64, -12,   1
 -64,  30,   1
 -63, -17,   1
 -63,  -9,   1
 -63,  -5,   1
 -63,   3,   1
 -63,  13,   1
 -63,  97,   1
 -61, -67,   1
 -61, -21,   1
 -61, -11,   1
 -61,  41,   1
 -61,  67,   1
 -61,  79,   1
 -60, -42,   1
 -60, -34,   1
 -60, -14,   1
 -60,  34,   1
 -60,  96,   1
 -59, -77,   1
 -59,  65,   1
 -59, 123,   1
 -58, -16,   1
 -58, -12,   2
 -58,  -8,   1
 -58,  70,   1
 -58,  74,   1
 -57,   3,   1
 -57,  51,   1
 -56, -60,   1
 -56,   4,   1
 -55,-115,   1
 -55, -25,   2
 -55,  81,   2
 -54, -48,   1
 -54, -24,   1
 -54,  30,   1
 -54,  56,   1
 -54,  92,   1
 -53, -33,   1
 -53, -29,   1
 -53,  17,   1
 -53,  45,   1
 -52, -28,   1
 -52,  92,   1
 -51,-107,   1
 -51, -57,   1
 -51, -35,   1
 -51, -21,   1
 -51, -11,   1
 -51,   3,   1
 -51,   5,   1
 -51,  13,   1
 -51,  37,   1
 -51,  41,   1
 -51,  51,   1
 -50, -76,   1
 -50,  46,   1
 -50,  82,   1
 -49,-111,   1
 -49, -75,   1
 -49, -55,   1
 -49, -27,   1
 -49, -17,   1
 -49,  -5,   1
 -49,   3,   1
 -48,-102,   1
 -48, -76,   1
 -48, -34,   1
 -48,   6,   1
 -47, -29,   1
 -47, -17,   1
 -47, -13,   1
 -47,  39,   2
 -47,  97,   1
 -46, -60,   1
 -46, -40,   2
 -46, -34,   1
 -46, -22,   1
 -46,  -2,   1
 -46,  30,   1
 -46,  76,   1
 -45, -31,   1
 -45, -19,   1
 -45, -17,   1
 -45,   1,   1
 -45,   5,   1
 -45,  41,   1
 -45,  97,   1
 -44, -78,   1
 -44, -64,   1
 -44, -28,   1
 -44, -10,   1
 -44,   8,   1
 -44,  16,   1
 -44,  32,   1
 -44,  54,   1
 -43, -25,   1
 -43, -11,   1
 -43,  31,   1
 -43,  39,   1
 -43,  67,   1
 -42,-128,   1
 -42, -34,   1
 -42,   0,   1
 -42,  14,   1
 -42,  48,   1
 -42,  54,   1
 -42, 128,   1
 -41, -37,   1
 -41,  19,   1
 -41,  23,   1
 -41,  49,   2
 -40,-112,   1
 -40, -60,   1
 -40, -52,   1
 -40,  10,   1
 -40,  40,   1
 -39, -13,   1
 -39,  21,   1
 -39,  63,   1
 -39,  85,   1
 -38, -58,   1
 -38, -12,   1
 -38,  58,   1
 -37, -79,   1
 -37, -41,   1
 -36,-144,   1
 -36, -72,   1
 -36, -40,   1
 -36, -22,   1
 -36,  -6,   1
 -36,   8,   1
 -36,  36,   2
 -36,  46,   1
 -35, -45,   1
 -35,  27,   1
 -35,  39,   2
 -34,-110,   1
 -34, -14,   1
 -34,  12,   1
 -33, -51,   1
 -33, -23,   1
 -33,  -3,   2
 -33,  19,   1
 -33,  25,   1
 -32, -48,   1
 -32,  -4,   1
 -32,  14,   1
 -32,  26,   1
 -31, -59,   1
 -31,  59,   1
 -31,  67,   1
 -30,-114,   1
 -30,-100,   1
 -30, -86,   1
 -30, -62,   1
 -30, -18,   1
 -30, -14,   1
 -30,  12,   1
 -29,-137,   1
 -29, -81,   1
 -29, -63,   1
 -29, -61,   1
 -29, -33,   1
 -29,  41,   1
 -28, -60,   1
 -28, -10,   1
 -28,  -8,   1
 -28,  10,   1
 -28,  12,   1
 -28,  20,   2
 -27,   3,   1
 -27,   9,   1
 -27,  19,   1
 -27,  41,   1
 -27,  95,   1
 -26, -88,   1
 -26, -60,   1
 -26, -42,   1
 -26, -24,   1
 -26, -10,   1
 -26,  -4,   1
 -26,   8,   1
 -26,  52,   1
 -26,  78,   1
 -25, -63,   1
 -25, -19,   1
 -25,   1,   1
 -25,  49,   2
 -24, -50,   1
 -24, -34,   1
 -24, -20,   1
 -24, -10,   1
 -24,  -4,   1
 -24,  -2,   1
 -24,  10,   1
 -24,  20,   1
 -24,  22,   1
 -24,  26,   1
 -24,  58,   1
 -24,  60,   1
 -24,  70,   1
 -24, 122,   1
 -23, -89,   1
 -23, -85,   1
 -23, -73,   1
 -23, -61,   1
 -23, -45,   1
 -23,   7,   1
 -23,  47,   1
 -23,  57,   1
 -23,  65,   1
 -22, -36,   1
 -22, -22,   1
 -22,   0,   1
 -22,  16,   2
 -22,  24,   1
 -22,  46,   1
 -22,  80,   1
 -21, -73,   1
 -21, -29,   2
 -21,  -1,   1
 -21,  65,   1
 -20, -68,   1
 -20, -46,   1
 -20, -44,   1
 -20, -32,   1
 -20, -18,   1
 -20,   4,   1
 -20,  30,   1
 -20,  38,   1
 -20,  46,   1
 -20, 158,   1
 -19, -89,   1
 -19,  -5,   1
 -19,  -1,   1
 -19,  31,   1
 -19,  67,   1
 -19, 101,   1
 -18, -98,   1
 -18, -26,   1
 -18,  12,   1
 -18,  20,   1
 -18,  50,   1
 -17, -61,   1
 -17, -55,   1
 -17, -47,   1
 -17, -15,   1
 -17,  -9,   1
 -17,  21,   1
 -17,  31,   1
 -17,  41,   1
 -17,  51,   1
 -17,  75,   1
 -17,  81,   1
 -16, -88,   1
 -16, -84,   1
 -16, -78,   1
 -16, -14,   1
 -16,   2,   1
 -16,  34,   1
 -16,  52,   2
 -15, -47,   1
 -15, -45,   1
 -15, -15,   1
 -15,  -5,   1
 -15,   9,   1
 -15,  27,   2
 -15,  47,   1
 -15,  63,   1
 -15, 119,   1
 -14, -70,   1
 -14, -66,   1
 -14, -50,   1
 -14,  22,   1
 -14,  32,   1
 -14,  34,   1
 -14,  40,   1
 -14,  42,   2
 -13, -95,   1
 -13, -15,   1
 -13,  -7,   1
 -13,  11,   1
 -12, -80,   1
 -12, -48,   1
 -12, -18,   1
 -12, -10,   1
 -12,   8,   1
 -12,  14,   1
 -12,  24,   1
 -12,  32,   1
 -12,  84,   1
 -11, -35,   1
 -11, -31,   1
 -11,  -5,   1
 -11,  41,   1
 -11,  77,   1
 -10,-100,   1
 -10, -18,   1
 -10, -12,   1
 -10,  -4,   1
 -10,   2,   2
 -10,   6,   1
 -10,  16,   2
 -10,  42,   1
 -10,  44,   1
  -9, -85,   1
  -9, -31,   1
  -9, -17,   1
  -9,  11,   1
  -9,  15,   1
  -9,  31,   1
  -9,  39,   1
  -9,  51,   1
  -9,  57,   1
  -9,  77,   1
  -8, -66,   1
  -8, -36,   1
  -8, -16,   1
  -8,   2,   1
  -8,   4,   1
  -8,  32,   1
  -8,  36,   1
  -7,   3,   1
  -7,   9,   1
  -7,  29,   1
  -7,  51,   1
  -7,  73,   1
  -6, -48,   1
  -6, -28,   1
  -6, -14,   1
  -6,  22,   1
  -6,  26,   1
  -6,  32,   1
  -6,  66,   1
  -6,  98,   1
  -5, -67,   1
  -5, -31,   1
  -5,  -3,   1
  -5,  47,   1
  -5,  77,   1
  -4, -28,   1
  -4, -24,   1
  -4, -18,   1
  -4,  -2,   1
  -4,   0,   1
  -4,  40,   1
  -4,  68,   1
  -4,  82,   1
  -3, -43,   1
  -3, -15,   1
  -3, -13,   1
  -3,  33,   1
  -3,  37,   1
  -3, 145,   1
  -2, -32,   1
  -2, -30,   1
  -2,  -2,   1
  -2,  26,   1
  -2,  66,   1
  -2, 132,   1
  -1,-127,   1
  -1, -83,   1
  -1,  -3,   1
  -1,   9,   1
  -1,  63,   1
  -1,  75,   1
  -1, 105,   1
  -1, 109,   1
   0, -28,   1
   0, -26,   1
   0, -24,   1
   0, -22,   1
   0, -12,   1
   0,  -4,   2
   0,  34,   1
   0,  58,   1
   1, -83,   1
   1, -55,   1
   1,  -1,   1
   1,  29,   1
   1,  35,   1
   1,  71,   1
   2, -68,   1
   2, -50,   1
   2, -16,   2
   2,   2,   1
   2,  18,   1
   2,  38,   1
   2,  48,   1
   3,-115,   1
   3, -75,   1
   3, -65,   1
   3, -51,   1
   3, -35,   2
   3, -31,   1
   3, -27,   1
   3,  61,   1
   4, -44,   1
   4, -18,   1
   4,  -8,   1
   4,  42,   1
   4,  60,   2
   4,  84,   1
   5,-115,   1
   5, -91,   1
   5, -57,   1
   5, -19,   1
   5,  -7,   1
   5,  -5,   1
   5,   3,   1
   5,  29,   1
   5,  39,   1
   5,  51,   1
   5,  83,   1
   6, -64,   1
   6, -26,   1
   6, -24,   1
   6, -22,   1
   6,   2,   1
   6,   6,   1
   6,  30,   1
   6,  40,   1
   6,  52,   1
   7,-101,   1
   7, -57,   1
   7, -45,   1
   7, -31,   1
   7,  -3,   1
   7,  -1,   1
   7,  43,   1
   7,  49,   1
   7,  65,   1
   7,  87,   1
   8, -80,   1
   8, -66,   1
   8, -62,   1
   8, -56,   1
   8, -32,   1
   8, -28,   1
   8,   8,   1
   8,  12,   1
   8,  20,   1
   8,  28,   1
   8,  64,   1
   9, -55,   1
   9, -35,   1
   9, -21,   1
   9, -13,   1
   9,  29,   1
   9,  35,   1
   9,  71,   1
  10,-144,   1
  10, -34,   1
  10,  -2,   1
  10,  34,   1
  10,  42,   1
  10,  50,   1
  11, -37,   1
  11, -27,   1
  11,  25,   2
  11,  33,   1
  11,  85,   1
  12, -20,   1
  12, -18,   1
  12,  -6,   1
  12,  20,   1
  12,  44,   1
  12,  60,   1
  12,  66,   1
  13, -35,   2
  13, -23,   1
  13, -15,   1
  13,  -5,   1
  13,  -3,   1
  13,   3,   1
  13,   7,   1
  13,  13,   1
  13,  27,   1
  13,  81,   1
  14, -46,   1
  14, -32,   1
  14, -30,   1
  14, -16,   1
  14, -14,   2
  14,   2,   1
  14,  16,   1
  14,  20,   1
  14,  32,   1
  14,  72,   1
  14,  82,   1
  15, -59,   1
  15, -31,   2
  15, -27,   1
  15, -15,   1
  15, -11,   1
  15,  -1,   1
  15,  21,   1
  15,  63,   1
  16, -52,   1
  16,   6,   1
  16,   8,   2
  16,  24,   1
  16,  48,   1
  17, -99,   1
  17, -77,   1
  17, -49,   1
  17, -37,   1
  17,   3,   1
  17,  15,   1
  17,  23,   1
  17,  61,   1
  18, -70,   1
  18, -58,   1
  18, -36,   1
  18, -34,   1
  18, -26,   1
  19,-121,   1
  19, -69,   1
  19, -17,   2
  19, -15,   3
  19,  15,   1
  19,  35,   1
  19,  55,   1
  20, -88,   1
  20, -52,   1
  20, -36,   1
  20, -32,   1
  20,   8,   1
  20,  32,   1
  20,  68,   1
  20, 154,   1
  21, -55,   1
  21, -23,   1
  21,  11,   1
  21,  25,   1
  21,  85,   1
  22, -22,   1
  22, -12,   1
  22,  14,   1
  22,  62,   1
  23, -85,   1
  23, -45,   1
  23, -19,   1
  23, -15,   1
  23,  27,   1
  23,  39,   1
  23,  59,   1
  24, -44,   1
  24, -30,   1
  24, -16,   1
  24,   8,   1
  24,  10,   1
  24,  30,   1
  24,  44,   1
  24,  76,   1
  25,-107,   1
  25, -93,   1
  25, -33,   1
  25,  -3,   1
  25,   1,   1
  25,   3,   1
  25,  19,   1
  25,  57,   1
  25,  93,   1
  26, -52,   1
  26, -48,   1
  26, -42,   1
  26, -14,   1
  26,   4,   1
  26,  38,   1
  27, -49,   1
  27, -47,   1
  27, -41,   1
  27,   3,   1
  27,  23,   1
  27,  39,   1
  27,  81,   1
  28, -36,   1
  28, -26,   1
  28, -20,   1
  28, -16,   1
  28,  -2,   1
  28,   8,   1
  28,  26,   1
  28,  62,   1
  29,-121,   1
  29,-119,   1
  29, -59,   1
  29, -29,   1
  29, -19,   1
  29, -13,   1
  29,  11,   1
  29,  13,   1
  29,  49,   1
  29,  51,   1
  29,  59,   1
  29,  81,   1
  30, -56,   1
  30, -52,   1
  30, -14,   1
  30,  -4,   1
  30,  14,   1
  30,  26,   1
  30,  28,   1
  30,  30,   1
  30,  46,   1
  31, -69,   1
  31, -41,   1
  31, -37,   1
  31, -19,   1
  31, -13,   1
  31,   5,   1
  31,  17,   1
  31,  19,   1
  31,  53,   1
  31,  75,   1
  32, -50,   1
  32, -40,   1
  32, -26,   1
  32, -14,   1
  32,  20,   1
  32,  22,   1
  32,  78,   1
  32,  82,   1
  33,  -1,   1
  33,   1,   1
  33,  61,   1
  34, -44,   1
  34,  70,   1
  35, -97,   1
  35, -43,   1
  35, -39,   1
  35,   5,   1
  35,  11,   1
  35,  69,   1
  36, -92,   1
  36, -32,   1
  36,  -6,   1
  36,   8,   1
  36,  26,   1
  36,  34,   1
  36,  72,   1
  36,  86,   1
  37, -27,   1
  37, -11,   1
  37,  21,   1
  37,  33,   1
  38,  16,   1
  38,  28,   1
  38,  38,   1
  38, 138,   1
  39, -89,   1
  39, -79,   1
  39,  -9,   1
  40, -12,   1
  40,  -8,   1
  40,  -6,   1
  40,   8,   1
  40,  18,   1
  40,  56,   1
  40, 108,   1
  41, -57,   1
  41, -31,   1
  41, -29,   1
  41, -17,   1
  41,  45,   1
  41,  83,   1
  42, -66,   1
  42, -40,   1
  42, -34,   1
  42,  22,   1
  42,  34,   1
  43, -37,   1
  43,  -7,   1
  43,  -1,   1
  43,  17,   1
  43,  27,   1
  44, -70,   1
  44, -54,   1
  44, -20,   1
  44, 116,   1
  45, -67,   1
  45,  -5,   1
  45,  51,   1
  46, -58,   1
  46,  28,   1
  46,  56,   1
  46, 106,   1
  47, -35,   1
  47,  -9,   1
  47,   1,   1
  47,  17,   1
  48, -78,   1
  48, -76,   1
  48, -74,   1
  48, -48,   1
  48, -30,   1
  48,  12,   1
  48,  86,   1
  49, -97,   1
  49, -35,   1
  49, -31,   1
  49,  49,   1
  49,  75,   1
  49,  97,   1
  50, -54,   2
  50, -52,   1
  50, -50,   1
  50,  -6,   1
  50,  30,   1
  51, -49,   1
  51,  -7,   1
  51,   5,   1
  51,   9,   1
  51,  19,   1
  51,  31,   2
  51,  43,   1
  52, -84,   1
  52, -62,   1
  52, -52,   1
  52, -44,   1
  52, -24,   1
  52, -22,   1
  52,  12,   1
  52,  18,   1
  53,  -3,   2
  53,   7,   1
  53,   9,   2
  53,  37,   1
  53,  97,   1
  54, -50,   1
  54, -48,   1
  54, -38,   1
  54, -14,   1
  54,  44,   1
  54,  54,   1
  55, -23,   1
  55, -11,   1
  55,  61,   1
  55,  63,   1
  56, -60,   1
  56, -32,   1
  56,   6,   1
  56,  68,   1
  56,  78,   1
  58, -70,   1
  58, -50,   1
  58, -10,   2
  58,  12,   1
  58,  26,   1
  58,  38,   1
  58,  40,   1
  58,  54,   1
  59, -31,   1
  59, -23,   1
  59,  31,   1
  59,  37,   1
  59,  65,   1
  60, -94,   1
  60, -42,   1
  60,  -2,   1
  61, -89,   1
  61, -39,   1
  61,   1,   1
  61,  13,   1
  62, -78,   1
  62,  10,   1
  62,  18,   1
  63, -35,   1
  63, -31,   1
  63, -11,   1
  63,   1,   1
  63,  41,   1
  64, -34,   1
  64, -10,   2
  64,  -6,   2
  65, -51,   1
  65,  -7,   1
  65,   3,   1
  65,   9,   1
  65,  47,   1
  66, -62,   1
  67, -81,   1
  67, -53,   1
  67, -41,   1
  67,  -5,   1
  68,   4,   1
  69,  97,   1
  69, 117,   1
  70, -66,   1
  70, -58,   1
  70, -30,   2
  70, -20,   1
  70,  -2,   1
  70,  22,   1
  70,  44,   1
  71, -29,   1
  71,   3,   1
  71,  19,   1
  72, -38,   1
  72, -20,   1
  74,  18,   1
  75, -73,   1
  75, -71,   1
  75,   1,   1
  75,   9,   2
  75,  63,   1
  76, -28,   1
  76,  16,   1
  76,  22,   1
  76,  34,   1
  77,  11,   1
  78,  20,   1
  78,  46,   1
  79,  -1,   1
  80, -76,   1
  81,-107,   1
  81, -29,   1
  81,  -3,   1
  82,  66,   1
  82, 114,   1
  83,-103,   1
  83, -13,   1
  83,   9,   1
  83,  25,   1
  83,  55,   1
  85,  19,   1
  86, -32,   1
  86, -18,   1
  86,  22,   1
  86,  64,   1
  87,  -3,   1
  87, 101,   1
  88,   0,   1
  88, 160,   1
  89,  47,   1
