  2,  0.312425554409,  0.149462211019, -2.981197653506
  3,  0.448843070178,  0.302104096766, -0.390961511237
  4,  0.486305646676,  0.419867591325,  0.334884981923
  5,  0.495863645010,  0.473824332391,  0.464618339284
  6,  0.498264845766,  0.491947864702,  0.491186741076
  7,  0.498865872096,  0.497177231472,  0.497181597353
  8,  0.499016173981,  0.498579799314,  0.498605353674
  9,  0.499053752282,  0.498942847897,  0.498952302634
 10,  0.499063147034,  0.499035192477,  0.499037939948
 11,  0.499065495733,  0.499058478404,  0.499059213277
 12,  0.499066082909,  0.499064324982,  0.499064514703
 13,  0.499066229703,  0.499065789771,  0.499065837952
   0.49906627863
