      0.00000000,      1.00000000,      0.00000000,      5.20000000,      0.00000000
      0.00273973,      0.99985184,      0.01721421,      5.19999452,      0.00754754
      0.00547945,      0.99940742,      0.03442331,      5.19997808,      0.01509507
      0.00821918,      0.99866686,      0.05162222,      5.19995068,      0.02264257
      0.01095890,      0.99763038,      0.06880582,      5.19991233,      0.03019002
      0.01369863,      0.99629828,      0.08596904,      5.19986301,      0.03773740
      0.01643836,      0.99467098,      0.10310678,      5.19980274,      0.04528471
      0.01917808,      0.99274894,      0.12021397,      5.19973151,      0.05283192
      0.02191781,      0.99053274,      0.13728554,      5.19964932,      0.06037902
      0.02465753,      0.98802303,      0.15431642,      5.19955617,      0.06792599
      0.02739726,      0.98522056,      0.17130158,      5.19945206,      0.07547282
      0.03013699,      0.98212615,      0.18823597,      5.19933700,      0.08301949
      0.03287671,      0.97874073,      0.20511459,      5.19921097,      0.09056598
      0.03561644,      0.97506530,      0.22193242,      5.19907400,      0.09811228
      0.03835616,      0.97110095,      0.23868449,      5.19892606,      0.10565838
      0.04109589,      0.96684886,      0.25536583,      5.19876717,      0.11320425
      0.04383562,      0.96231027,      0.27197149,      5.19859732,      0.12074989
      0.04657534,      0.95748655,      0.28849657,      5.19841651,      0.12829527
      0.04931507,      0.95237912,      0.30493616,      5.19822475,      0.13584038
      0.05205479,      0.94698949,      0.32128538,      5.19802203,      0.14338521
      0.05479452,      0.94131926,      0.33753940,      5.19780836,      0.15092973
      0.05753425,      0.93537011,      0.35369340,      5.19758374,      0.15847393
      0.06027397,      0.92914381,      0.36974259,      5.19734816,      0.16601780
      0.06301370,      0.92264219,      0.38568222,      5.19710162,      0.17356132
      0.06575342,      0.91586720,      0.40150756,      5.19684414,      0.18110448
      0.06849315,      0.90882083,      0.41721393,      5.19657570,      0.18864725
      0.07123288,      0.90150518,      0.43279667,      5.19629631,      0.19618962
      0.07397260,      0.89392241,      0.44825116,      5.19600597,      0.20373159
      0.07671233,      0.88607477,      0.46357283,      5.19570468,      0.21127312
      0.07945205,      0.87796458,      0.47875713,      5.19539244,      0.21881420
      0.08219178,      0.86959426,      0.49379956,      5.19506925,      0.22635483
      0.08493151,      0.86096628,      0.50869568,      5.19473511,      0.23389498
      0.08767123,      0.85208320,      0.52344106,      5.19439002,      0.24143464
      0.09041096,      0.84294765,      0.53803134,      5.19403399,      0.24897378
      0.09315068,      0.83356234,      0.55246219,      5.19366701,      0.25651241
      0.09589041,      0.82393005,      0.56672934,      5.19328908,      0.26405049
      0.09863014,      0.81405363,      0.58082857,      5.19290021,      0.27158801
      0.10136986,      0.80393602,      0.59475568,      5.19250039,      0.27912497
      0.10410959,      0.79358021,      0.60850657,      5.19208963,      0.28666133
      0.10684932,      0.78298928,      0.62207715,      5.19166793,      0.29419709
      0.10958904,      0.77216635,      0.63546340,      5.19123529,      0.30173223
      0.11232877,      0.76111464,      0.64866136,      5.19079171,      0.30926674
      0.11506849,      0.74983743,      0.66166712,      5.19033719,      0.31680059
      0.11780822,      0.73833805,      0.67447683,      5.18987173,      0.32433377
      0.12054795,      0.72661991,      0.68708668,      5.18939533,      0.33186628
      0.12328767,      0.71468649,      0.69949295,      5.18890799,      0.33939808
      0.12602740,      0.70254132,      0.71169196,      5.18840972,      0.34692917
      0.12876712,      0.69018801,      0.72368010,      5.18790052,      0.35445952
      0.13150685,      0.67763021,      0.73545381,      5.18738038,      0.36198913
      0.13424658,      0.66487164,      0.74700961,      5.18684931,      0.36951798
      0.13698630,      0.65191609,      0.75834407,      5.18630731,      0.37704604
      0.13972603,      0.63876740,      0.76945384,      5.18575437,      0.38457332
      0.14246575,      0.62542945,      0.78033562,      5.18519051,      0.39209978
      0.14520548,      0.61190622,      0.79098620,      5.18461572,      0.39962541
