      0.00000000,      1.00000000,      0.00000000
      0.00027397,      0.99999852,      0.00172142
      0.00054795,      0.99999407,      0.00344284
      0.00082192,      0.99998667,      0.00516424
      0.00109589,      0.99997629,      0.00688563
      0.00136986,      0.99996296,      0.00860700
      0.00164384,      0.99994666,      0.01032835
      0.00191781,      0.99992740,      0.01204966
      0.00219178,      0.99990518,      0.01377094
      0.00246575,      0.99987999,      0.01549217
      0.00273973,      0.99985184,      0.01721336
      0.00301370,      0.99982073,      0.01893450
      0.00328767,      0.99978665,      0.02065559
      0.00356164,      0.99974961,      0.02237661
      0.00383562,      0.99970961,      0.02409757
      0.00410959,      0.99966665,      0.02581845
      0.00438356,      0.99962072,      0.02753926
      0.00465753,      0.99957184,      0.02925999
      0.00493151,      0.99951999,      0.03098063
      0.00520548,      0.99946517,      0.03270118
      0.00547945,      0.99940740,      0.03442163
      0.00575342,      0.99934667,      0.03614198
      0.00602740,      0.99928297,      0.03786222
      0.00630137,      0.99921631,      0.03958235
      0.00657534,      0.99914669,      0.04130236
      0.00684932,      0.99907411,      0.04302225
      0.00712329,      0.99899858,      0.04474202
      0.00739726,      0.99892008,      0.04646165
      0.00767123,      0.99883862,      0.04818114
      0.00794521,      0.99875420,      0.04990049
      0.00821918,      0.99866682,      0.05161969
      0.00849315,      0.99857648,      0.05333874
      0.00876712,      0.99848318,      0.05505763
      0.00904110,      0.99838692,      0.05677636
      0.00931507,      0.99828771,      0.05849492
      0.00958904,      0.99818553,      0.06021331
      0.00986301,      0.99808040,      0.06193152
      0.01013699,      0.99797231,      0.06364954
      0.01041096,      0.99786127,      0.06536738
      0.01068493,      0.99774726,      0.06708502
      0.01095890,      0.99763030,      0.06880246
      0.01123288,      0.99751039,      0.07051970
      0.01150685,      0.99738752,      0.07223673
      0.01178082,      0.99726169,      0.07395355
      0.01205479,      0.99713291,      0.07567014
      0.01232877,      0.99700117,      0.07738652
      0.01260274,      0.99686648,      0.07910266
      0.01287671,      0.99672883,      0.08081857
      0.01315068,      0.99658823,      0.08253424
      0.01342466,      0.99644468,      0.08424967
      0.01369863,      0.99629817,      0.08596484
      0.01397260,      0.99614872,      0.08767976
      0.01424658,      0.99599631,      0.08939442
      0.01452055,      0.99584095,      0.09110882
      0.01479452,      0.99568263,      0.09282295
      0.01506849,      0.99552137,      0.09453680
      0.01534247,      0.99535716,      0.09625037
      0.01561644,      0.99519000,      0.09796365
      0.01589041,      0.99501989,      0.09967665
      0.01616438,      0.99484683,      0.10138935
      0.01643836,      0.99467082,      0.10310175
      0.01671233,      0.99449186,      0.10481384
      0.01698630,      0.99430996,      0.10652563
      0.01726027,      0.99412511,      0.10823709
      0.01753425,      0.99393732,      0.10994824
      0.01780822,      0.99374658,      0.11165906
      0.01808219,      0.99355289,      0.11336955
      0.01835616,      0.99335627,      0.11507971
      0.01863014,      0.99315669,      0.11678952
      0.01890411,      0.99295418,      0.11849899
      0.01917808,      0.99274872,      0.12020810
      0.01945205,      0.99254032,      0.12191686
      0.01972603,      0.99232898,      0.12362526
      0.02000000,      0.99211470,      0.12533330
      0.02027397,      0.99189748,      0.12704096
      0.02054795,      0.99167732,      0.12874824
      0.02082192,      0.99145422,      0.13045514
      0.02109589,      0.99122818,      0.13216166
      0.02136986,      0.99099921,      0.13386779
      0.02164384,      0.99076730,      0.13557351
      0.02191781,      0.99053245,      0.13727884
      0.02219178,      0.99029467,      0.13898376
      0.02246575,      0.99005395,      0.14068827
      0.02273973,      0.98981030,      0.14239236
      0.02301370,      0.98956372,      0.14409603
      0.02328767,      0.98931420,      0.14579927
      0.02356164,      0.98906175,      0.14750208
      0.02383562,      0.98880638,      0.14920445
      0.02410959,      0.98854807,      0.15090638
      0.02438356,      0.98828683,      0.15260787
      0.02465753,      0.98802266,      0.15430890
      0.02493151,      0.98775557,      0.15600947
      0.02520548,      0.98748555,      0.15770958
      0.02547945,      0.98721260,      0.15940923
      0.02575342,      0.98693673,      0.16110840
      0.02602740,      0.98665793,      0.16280709
      0.02630137,      0.98637621,      0.16450531
      0.02657534,      0.98609156,      0.16620303
      0.02684932,      0.98580400,      0.16790026
      0.02712329,      0.98551351,      0.16959700
      0.02739726,      0.98522010,      0.17129323
      0.02767123,      0.98492378,      0.17298895
      0.02794521,      0.98462453,      0.17468416
      0.02821918,      0.98432237,      0.17637886
      0.02849315,      0.98401729,      0.17807303
      0.02876712,      0.98370929,      0.17976667
      0.02904110,      0.98339838,      0.18145979
      0.02931507,      0.98308455,      0.18315236
      0.02958904,      0.98276781,      0.18484439
      0.02986301,      0.98244816,      0.18653587
      0.03013699,      0.98212560,      0.18822680
      0.03041096,      0.98180013,      0.18991717
      0.03068493,      0.98147175,      0.19160698
      0.03095890,      0.98114046,      0.19329623
      0.03123288,      0.98080626,      0.19498490
      0.03150685,      0.98046916,      0.19667299
      0.03178082,      0.98012915,      0.19836050
      0.03205479,      0.97978623,      0.20004742
      0.03232877,      0.97944042,      0.20173374
      0.03260274,      0.97909170,      0.20341947
      0.03287671,      0.97874007,      0.20510460
      0.03315068,      0.97838555,      0.20678912
      0.03342466,      0.97802813,      0.20847303
      0.03369863,      0.97766781,      0.21015632
      0.03397260,      0.97730460,      0.21183898
      0.03424658,      0.97693849,      0.21352102
      0.03452055,      0.97656948,      0.21520243
      0.03479452,      0.97619758,      0.21688319
      0.03506849,      0.97582279,      0.21856332
      0.03534247,      0.97544510,      0.22024280
      0.03561644,      0.97506453,      0.22192162
      0.03589041,      0.97468106,      0.22359979
      0.03616438,      0.97429471,      0.22527729
      0.03643836,      0.97390547,      0.22695413
      0.03671233,      0.97351334,      0.22863030
      0.03698630,      0.97311833,      0.23030578
      0.03726027,      0.97272044,      0.23198059
      0.03753425,      0.97231966,      0.23365471
      0.03780822,      0.97191600,      0.23532813
      0.03808219,      0.97150946,      0.23700086
      0.03835616,      0.97110005,      0.23867288
      0.03863014,      0.97068775,      0.24034420
      0.03890411,      0.97027258,      0.24201481
      0.03917808,      0.96985453,      0.24368470
      0.03945205,      0.96943361,      0.24535386
      0.03972603,      0.96900982,      0.24702230
      0.04000000,      0.96858315,      0.24869001
      0.04027397,      0.96815362,      0.25035698
      0.04054795,      0.96772122,      0.25202321
      0.04082192,      0.96728594,      0.25368869
      0.04109589,      0.96684781,      0.25535342
      0.04136986,      0.96640680,      0.25701739
      0.04164384,      0.96596294,      0.25868061
      0.04191781,      0.96551621,      0.26034305
